team_id,team_name,league_ids,team_crest,team_url,last_updated,country,city,stadium,other_names,abbreviations,search_terms
6yoKBtoR,Barranquilla,COLOMBIA_PRIMERA_B,https://static.flashscore.com/res/image/data/4On2CIR0-OlLDanjn.png,https://www.flashscore.com/team/boca-juniors-de-cali/6yoKBtoR/,2026-02-26T17:57:53.667517+00:00,CO,Barranquilla,Estadio Romelio Martínez,[],['Barranquilla FC'],"['barranquilla futbol club', 'barranquilla fc', 'barranquilla']"
bRDQ07GG,Manika,DR_CONGO_LIGUE_1,https://static.flashscore.com/res/image/data/vLcJohWH-nyhnaVel.png,https://www.flashscore.com/team/saint-luc/bRDQ07GG/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
6XXWPpSs,US Panda,DR_CONGO_LIGUE_1,https://static.flashscore.com/res/image/data/OYEpSIAN-jkS08Ggo.png,https://www.flashscore.com/team/us-panda/6XXWPpSs/,2026-02-26T13:42:22.964271+00:00,,,,[],[],[]
ll5VeAML,Aigles du Congo,DR_CONGO_LIGUE_1,https://static.flashscore.com/res/image/data/pEMgghjT-AJdenmNs.png,https://www.flashscore.com/team/aigles-du-congo/ll5VeAML/,2026-02-26T14:32:45.873149+00:00,CD,Kinshasa,Stade des Martyrs,[],['AS Aigles du Congo'],"['association sportive aigles du congo', 'aigles du congo', 'as aigles du congo']"
A3NxqwT3,Bukavu Dawa,DR_CONGO_LIGUE_1,https://static.flashscore.com/res/image/data/dGcVM2BN-U1zowDfj.png,https://www.flashscore.com/team/bukavu-dawa/A3NxqwT3/,2026-02-26T14:32:45.873149+00:00,CD,Bukavu,Stade de la Concorde,[],['AS Bukavu Dawa'],"['bukavu dawa', 'association sportive bukavu dawa', 'as bukavu dawa']"
0jGgnDRP,Abu Qir Semad,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/QR8L3SPq-Mspxaqeq.png,https://www.flashscore.com/team/abu-qir-semad/0jGgnDRP/,2026-02-26T17:57:53.667517+00:00,EG,"Abu Qir, Alexandria",Abu Qir Fertilizers Stadium,['Nady Abu Qir Lel Asmida'],['Abu Qir Semad'],"['abu qir fertilizers club', 'abu qir semad', 'nady abu qir lel asmida']"
8nemvXht,Masar,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/0IbBqQS0-fko1Kltm.png,https://www.flashscore.com/team/masar/8nemvXht/,2026-02-26T17:57:53.667517+00:00,EG,Cairo,Al Salam Stadium,"['Future FC', 'Coca-Cola FC']",['FCM'],"['future fc', 'cocacola fc', 'fcm', 'fc masar']"
W0hTETl4,Asyut Petroleum,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/nTXEYxWH-xYpJaFv3.png,https://www.flashscore.com/team/asyut-petroleum/W0hTETl4/,2026-02-26T17:57:53.667517+00:00,EG,Assiut,Assiut University Stadium,['Petrojet Assiut'],['APC'],"['asyut petroleum club', 'apc', 'petrojet assiut']"
fTu5lbuj,El Daklyeh,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/UFX7AaRq-l4Qdre7N.png,https://www.flashscore.com/team/el-daklyeh/fTu5lbuj/,2026-02-26T17:57:53.667517+00:00,EG,Cairo,Police Academy Stadium,[],['El Dakhleya'],"['el dakhleya sporting club', 'el daklyeh', 'el dakhleya']"
dt3L4JJS,El Mansoura,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/OpoOoQTH-E5jYcdP4.png,https://www.flashscore.com/team/el-mansoura/dt3L4JJS/,2026-02-26T17:57:53.667517+00:00,EG,Mansoura,El Mansoura Stadium,['Mansoura SC'],['MSC'],"['el mansoura sporting club', 'el mansoura', 'mansoura sc', 'msc']"
4bLm8fm3,Maleyeit Kafr El Zayiat,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/ETCccJle-fFMk4dGn.png,https://www.flashscore.com/team/maleyeit-kafr-el-zayiat/4bLm8fm3/,2026-02-26T17:57:53.667517+00:00,EG,Kafr El Zayat,,['Maleyat Kafr El Zayat'],['MKZ'],"['maleyat kafr el zayat', 'maleyeit kafr el zayiat', 'mkz', 'maleyat kafr el zayat sporting club']"
jw5i5tLk,El-Entag El-Harby,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/vFxjDdUH-Us8QgGhE.png,https://www.flashscore.com/team/al-sekka/jw5i5tLk/,2026-02-26T17:57:53.667517+00:00,EG,Cairo,Al-Salam Stadium,"['Military Production SC', 'El Entag El Harby']",['EEH'],"['elentag elharby', 'eeh', 'el entag el harby', 'military production sc', 'el entag el harby sc']"
Y1fm0wSq,Al-Sekka,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/tYBRks8k-d8SflmrH.png,https://www.flashscore.com/team/el-entag-el-harby/Y1fm0wSq/,2026-02-26T17:57:53.667517+00:00,EG,Cairo,Al-Sekka Al-Hadid Stadium,"['Egyptian Railways SC', 'Sekka Hadid']",['ASH'],"['ash', 'alsekka', 'egyptian railways sc', 'sekka hadid', 'alsekka alhadid sc']"
nL7hY2js,Tanta,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/ncfdt5AN-UTpZ7Xnm.png,https://www.flashscore.com/team/al-qanah/nL7hY2js/,2026-02-26T17:57:53.667517+00:00,EG,Tanta,Tanta Stadium,[],['TSC'],"['tsc', 'tanta', 'tanta sc']"
na5wg1oG,Al Qanah,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/xWXhSYAN-AunjXw0d.png,https://www.flashscore.com/team/tanta/na5wg1oG/,2026-02-26T17:57:53.667517+00:00,EG,Ismailia,Suez Canal Stadium,['Suez Canal FC'],['AFC'],"['al qanah fc', 'suez canal fc', 'afc', 'al qanah']"
ARsfCqEI,Tersana,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/Y57No2lC-GzO2bts3.png,https://www.flashscore.com/team/proxy/ARsfCqEI/,2026-02-26T17:57:53.667517+00:00,EG,Giza,Tersana Stadium,['The Arsenal'],['TSC'],"['tersana', 'tsc', 'tersana sc', 'the arsenal']"
Onos85dp,Proxy,EGYPT_DIVISION_2_A,https://static.flashscore.com/res/image/data/WE6TbdRq-zaZRfcTP.png,https://www.flashscore.com/team/tersana/Onos85dp/,2026-02-26T17:57:53.667517+00:00,EG,Alexandria,,[],['PSC'],"['proxy sc', 'psc', 'proxy']"
AB73Yk0T,Fuerte Aguilares,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/SGrslAAN-OjEBo8e1.png,https://www.flashscore.com/team/fuerte-aguilares/AB73Yk0T/,2026-02-26T17:57:53.667517+00:00,SV,Aguilares,Estadio La Estancia,[],['CDFA'],"['fuerte aguilares', 'club deportivo fuerte aguilares', 'cdfa']"
4vEaLK2C,Hercules,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/86bgQ0DN-KW848MM3.png,https://www.flashscore.com/team/hercules/4vEaLK2C/,2026-02-26T17:57:53.667517+00:00,ES,Alicante,Estadio José Rico Pérez,['Hércules de Alicante'],['HCF'],"['hcf', 'hercules', 'hercules cf', 'hercules de alicante']"
dG3y6ucH,Fuerte San Francisco,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/z7qkbr96-ddMNjLqn.png,https://www.flashscore.com/team/aguila/dG3y6ucH/,2026-02-26T17:57:53.667517+00:00,SV,San Francisco Gotera,Estadio Correcaminos,['Fuerte San Francisco'],['FSF'],"['cd fuerte san francisco', 'fuerte san francisco', 'fsf']"
KWPjPNr5,Aguila,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/E1sZq586-SnR4yA7q.png,https://www.flashscore.com/team/fuerte-san-francisco/KWPjPNr5/,2026-02-26T17:57:53.667517+00:00,SV,San Miguel,Estadio Juan Francisco Barraza,['Águila'],['CDA'],"['cd aguila', 'aguila', 'cda']"
tGguJnr6,Racing de Gualuca,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/ne0o03jC-KlOkL8Fh.png,https://www.flashscore.com/team/dragon/tGguJnr6/,2026-02-26T17:57:53.667517+00:00,SV,Gualuca,,['Racing Gualuca'],['Racing'],"['racing de gualuca', 'racing junior de gualuca', 'racing', 'racing gualuca']"
IygC1lUF,Dragon,EL_SALVADOR_COPA_PRESIDENTE,https://static.flashscore.com/res/image/data/xUDIyrle-jcp3KKtd.png,https://www.flashscore.com/team/racing-de-gualuca/IygC1lUF/,2026-02-26T17:57:53.667517+00:00,SV,San Francisco Gotera,Estadio Correcaminos,['Fuerte San Francisco'],['CD Fuerte San Francisco'],"['cd fuerte san francisco', 'fuerte san francisco', 'club deportivo fuerte san francisco']"
fF7FZEzp,Mechal,ETHIOPIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/6ZAyiX9N-WC3abqwP.png,https://www.flashscore.com/team/mechal-sc/fF7FZEzp/,2026-02-26T14:32:45.873149+00:00,ET,Addis Ababa,Addis Ababa Stadium,"['Defence Force SC', 'Mekelakeya']",['Mechal SC'],"['defence force sc', 'mekelakeya', 'mechal sport club', 'mechal', 'mechal sc']"
00ZuwKHc,Mekelle 70 Enderta F.C.,ETHIOPIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/YsNwkGR0-dSIrs0Z7.png,https://www.flashscore.com/team/mekelle-70-enderta-fc/00ZuwKHc/,2026-02-26T15:25:13.028734+00:00,Ethiopia,Mekelle,Tigray Stadium,"['Mekelle 70 Enderta SC', 'Mekelle 70 Enderta Sport Club', 'Mekelle 70 Enderta', 'Mekelle']",['M70E'],"['mekelle 70 enderta sc', 'mekelle 70 enderta', 'mekelle 70 enderta sport club', 'mekelle 70 enderta fc', 'mekelle', 'm70e']"
2yAFxbj3,Singida Black Stars Football Club,ETHIOPIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/YkwpmgBN-GnttaMUh.png,https://www.flashscore.com/team/ethiopia-bunna-ethiopian-coffee/2yAFxbj3/,2026-02-26T17:58:31.64958+00:00,TZ,Singida,Liti Stadium,"['Singida Big Stars FC', 'Singida Fountain Gate FC']",['SBS FC'],"['singida big stars fc', 'singida fountain gate fc', 'sbs fc', 'singida black stars football club']"
Ig4eUKaT,Ethiopia Bunna,ETHIOPIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/C8esvNA6-Whw9InOt.png,https://www.flashscore.com/team/negele-arsi-ketema-fc/Ig4eUKaT/,2026-02-26T14:32:45.873149+00:00,Ethiopia,Addis Ababa,Addis Ababa Stadium,"['Ethiopia Bunna S.C.', 'Ethiopian Coffee', 'Bunna']","['ECS', 'ECSFC']","['ecs', 'ethiopia bunna sc', 'ecsfc', 'ethiopian coffee', 'bunna', 'ethiopia bunna', 'ethiopian coffee sport club']"
px1qQF6N,Deportivo Mixco,GUATEMALA_LIGA_NACIONAL,https://static.flashscore.com/res/image/data/jJBnlLBN-l6md3xZM.png,https://www.flashscore.com/team/deportivo-mixco/px1qQF6N/,2026-02-26T17:57:53.667517+00:00,Guatemala,Mixco,Estadio Santo Domingo de Guzmán,"['Deportivo Mixco', 'Mixco']",['CSD Mixco'],"['club social y deportivo mixco', 'deportivo mixco', 'mixco', 'csd mixco']"
4v2o6i85,Mictlan,GUATEMALA_LIGA_NACIONAL,https://static.flashscore.com/res/image/data/dtAMN5me-dvLTMUVQ.png,https://www.flashscore.com/team/mictlan/4v2o6i85/,2026-02-26T17:57:53.667517+00:00,Guatemala,Asunción Mita,Estadio La Asunción,"['Deportivo Mictlán', 'Los Conejos']",['CD Mictlán'],"['los conejos', 'cd mictlan', 'deportivo mictlan', 'mictlan', 'club deportivo mictlan']"
8E8r91EE,CI Kamsar,GUINEA_LIGUE_1,https://static.flashscore.com/res/image/data/KQdernme-Whw9InOt.png,https://www.flashscore.com/team/ashanti-gb-sag/8E8r91EE/,2026-02-26T17:57:53.667517+00:00,Guinea,Kamsar,Stade de Kamsar,['CI Kamsar'],['CIK'],"['ci kamsar', 'club industriel de kamsar', 'cik']"
p4rwLmg0,Ashanti GB,GUINEA_LIGUE_1,https://static.flashscore.com/res/image/data/QZy0Jr8k-bX2Xu7G8.png,https://www.flashscore.com/team/ci-kamsar/p4rwLmg0/,2026-02-26T17:57:53.667517+00:00,Guinea,Siguiri,Stade de Siguiri,['Ashanti GB'],['AGB'],"['ashanti golden boys', 'agb', 'ashanti gb']"
GdxJccH5,Valur,ICELAND_LEAGUE_CUP,https://static.flashscore.com/res/image/data/ML7RLHoe-juoTB6Rh.png,https://www.flashscore.com/team/valur/GdxJccH5/,2026-02-26T17:57:53.667517+00:00,IS,Reykjavík,Hlíðarendi,['Valur Reykjavík'],['Valur'],"['knattspyrnufelagi valur', 'valur', 'valur reykjavik']"
WU9JK0DR,Grindavik,ICELAND_LEAGUE_CUP,https://static.flashscore.com/res/image/data/YLJl3YiT-UakDSYpT.png,https://www.flashscore.com/team/ir-reykjavik/WU9JK0DR/,2026-02-26T17:57:53.667517+00:00,IS,Grindavík,Grindavíkurvöllur,['UMF Grindavík'],['UMFG'],"['umf grindavik', 'ungmennafelag grindavikur', 'umfg', 'grindavik']"
bmsNPY6c,Goa,INDIA___ISL,https://static.flashscore.com/res/image/data/lYu2huiC-jNHgJus6.png,https://www.flashscore.com/team/fc-goa/bmsNPY6c/,2026-02-26T13:42:22.964271+00:00,,,,[],[],[]
vi9YQ6UT,Tractor,IRAN_PERSIAN_GULF_PRO_LEAGUE,https://static.flashscore.com/res/image/data/E1GAXuRq-YLLRGqLF.png,https://www.flashscore.com/team/gol-gohar/vi9YQ6UT/,2026-02-26T14:32:45.873149+00:00,IR,Tabriz,Yadegar-e Emam Stadium,"['Tractor S.C.', 'Tractor FC', 'Tractor Tabriz']",['Tractor'],"['tractor fc', 'tractor sc', 'tractor sport club', 'tractor', 'tractor tabriz']"
IVy1ZyxH,Gol Gohar,IRAN_PERSIAN_GULF_PRO_LEAGUE,https://static.flashscore.com/res/image/data/EZLL0rlC-C4xHnkgm.png,https://www.flashscore.com/team/tractor/IVy1ZyxH/,2026-02-26T14:32:45.873149+00:00,IR,Sirjan,Shahid Qasem Soleimani Stadium,['Gol Gohar FC'],['GGSFC'],"['gol gohar fc', 'gol gohar sirjan football club', 'ggsfc', 'gol gohar']"
84r5OlNu,Al Zawraa,IRAQ_STARS_LEAGUE,https://static.flashscore.com/res/image/data/UsAjD35k-2g5GC7oP.png,https://www.flashscore.com/team/al-shorta/84r5OlNu/,2026-02-26T17:57:53.667517+00:00,IQ,Baghdad,Al-Zawraa Stadium,"['Al-Zawraa SC', 'The Seagulls']",['AZSC'],"['the seagulls', 'alzawraa sports club', 'al zawraa', 'azsc', 'alzawraa sc']"
WWdfLQyB,Al Shorta,IRAQ_STARS_LEAGUE,https://static.flashscore.com/res/image/data/MqYZZSlC-WnGqjgF8.png,https://www.flashscore.com/team/al-zawraa/WWdfLQyB/,2026-02-26T17:57:53.667517+00:00,IQ,Baghdad,Al-Shorta Stadium,"['Al-Shorta SC', 'The Police']",['ASSC'],"['the police', 'assc', 'al shorta', 'alshorta sc', 'alshorta sports club']"
6ijwNYFs,Zakho,IRAQ_STARS_LEAGUE,https://static.flashscore.com/res/image/data/CSbc7fkC-tWncHhCl.png,https://www.flashscore.com/team/al-gharraf/6ijwNYFs/,2026-02-26T17:57:53.667517+00:00,IQ,Zakho,Zakho International Stadium,['Zakho FC'],['ZFC'],"['zakho fc', 'zakho football club', 'zfc', 'zakho']"
YBFbLqQ4,Al Gharraf,IRAQ_STARS_LEAGUE,https://static.flashscore.com/res/image/data/UqHkoiU0-MRa15xx7.png,https://www.flashscore.com/team/zakho/YBFbLqQ4/,2026-02-26T17:57:53.667517+00:00,QA,"Al-Gharafa, Doha",Thani bin Jassim Stadium,"['Al-Gharafa SC', 'Al-Gharafa', 'Al-Ittihad (former name)']",['GHA'],"['algharafa sc', 'alittihad former name', 'algharafa', 'gha', 'algharafa sports club', 'al gharraf']"
pQNExaHR,M. Kiryat Ata-Bialik,ISRAEL_LIGA_ALEF_NORTH,https://static.flashscore.com/res/image/data/4UP82GT0-80mFJoEm.png,https://www.flashscore.com/team/hapoel-umm-al-fahm/pQNExaHR/,2026-02-26T14:32:45.873149+00:00,IL,Kiryat Ata,Kiryat Ata Municipal Stadium,['Maccabi Kiryat Ata'],"['M. Kiryat Ata', 'M.K.A. Bialik']","['m kiryat atabialik', 'mka bialik', 'm kiryat ata', 'maccabi kiryat ata bialik fc', 'maccabi kiryat ata']"
YsuW1tSO,Hapoel Umm al-Fahm,ISRAEL_LIGA_ALEF_NORTH,https://static.flashscore.com/res/image/data/SzRhR0UH-hGL449YS.png,https://www.flashscore.com/team/maccabi-kiryat-ata-bialik/YsuW1tSO/,2026-02-26T14:32:45.873149+00:00,Israel,Umm al-Fahm,HaShalom Stadium,['Hapoel UAF'],['HPUAF'],"['hpuaf', 'hapoel umm alfahm fc', 'hapoel uaf', 'hapoel umm alfahm']"
p2R286ri,Beit Shean,ISRAEL_LIGA_ALEF_NORTH,https://static.flashscore.com/res/image/data/roAzmJmC-fLTNgqf2.png,https://www.flashscore.com/team/beit-shean/p2R286ri/,2026-02-26T17:57:53.667517+00:00,Israel,Beit She'an,Beit She'an Municipal Stadium,"[""Hapoel Beit She'an""]",['HBS'],"['hapoel beit shean fc', 'hbs', 'beit shean', 'hapoel beit shean']"
nybNr5zs,MS Tira,ISRAEL_LIGA_ALEF_NORTH,https://static.flashscore.com/res/image/data/t4QiK1T0-U3VIKCSa.png,https://www.flashscore.com/team/ms-tira/nybNr5zs/,2026-02-26T17:57:53.667517+00:00,Israel,Tira,Tira Municipal Stadium,"[""Maccabi Sha'arayim Tira F.C."", 'Maccabi Tira']",['MST'],"['maccabi shaarayim tira fc', 'mst', 'ms tira', 'maccabi tira', 'maccabi tira fc']"
6Db80fop,Hapoel Azor,ISRAEL_LIGA_ALEF_SOUTH,https://static.flashscore.com/res/image/data/Em5airXH-A5uIW8Yd.png,https://www.flashscore.com/team/beitar-nordia-jerusalem/6Db80fop/,2026-02-26T14:32:45.873149+00:00,Israel,Azor,Azor Municipal Stadium,['Hapoel Azor'],['HAF'],"['hapoel azor fc', 'hapoel azor', 'haf']"
hSctDSEa,Nordia Jerusalem,ISRAEL_LIGA_ALEF_SOUTH,https://static.flashscore.com/res/image/data/WESwhL76-Q3ltPkOI.png,https://www.flashscore.com/team/hapoel-azor/hSctDSEa/,2026-02-26T14:32:45.873149+00:00,IL,Jerusalem,Kraft Stadium,"['Beitar Nordia', 'Nordia Jerusalem']",['B.N. Jerusalem'],"['beitar nordia', 'beitar nordia jerusalem fc', 'bn jerusalem', 'nordia jerusalem']"
tv2KcqX8,Shimshon Tel Aviv,ISRAEL_LIGA_ALEF_SOUTH,https://static.flashscore.com/res/image/data/nmYXzT6k-vRrbBFZE.png,https://www.flashscore.com/team/ramat-hasharon/tv2KcqX8/,2026-02-26T17:57:53.667517+00:00,IL,Tel Aviv,Winter Stadium,"['Moadon Kaduregel Shimshon Tel Aviv', 'Maccabi Shimshon Tel Aviv (historical)']","['Shimshon TA', 'FC Shimshon TA']","['maccabi shimshon tel aviv historical', 'moadon kaduregel shimshon tel aviv', 'fc shimshon tel aviv', 'shimshon tel aviv', 'shimshon ta', 'fc shimshon ta']"
QNIKZx6d,Ramat Hasharon,ISRAEL_LIGA_ALEF_SOUTH,https://static.flashscore.com/res/image/data/4I9L9MiT-KzDWWehh.png,https://www.flashscore.com/team/shimshon-tel-aviv/QNIKZx6d/,2026-02-26T17:57:53.667517+00:00,IL,Ramat HaSharon,Grundman Stadium,"['Hapoel Ramat HaSharon', 'Hapoel N.R. Ramat HaSharon']","['Hapoel R.H.', 'Hapoel RHS']","['hapoel ramat hasharon', 'hapoel nir ramat hasharon fc', 'hapoel nr ramat hasharon', 'hapoel rh', 'ramat hasharon', 'hapoel rhs']"
vsbYw1n7,Al Hussein,JORDAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/KKhF64T0-WnrX0gmJ.png,https://www.flashscore.com/team/al-buqaa/vsbYw1n7/,2026-02-26T17:57:53.667517+00:00,Jordan,Irbid,Al-Hassan Stadium,"['Al-Hussein Irbid', 'The Generals']",['Al-Hussein SC'],"['alhussein sc', 'the generals', 'al hussein', 'alhussein sports club', 'alhussein irbid']"
j9mK0B3Q,Al Buqaa,JORDAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/jcDwiYCN-SUoVDTGC.png,https://www.flashscore.com/team/al-hussein/j9mK0B3Q/,2026-02-26T17:57:53.667517+00:00,Jordan,Baqa'a refugee camp,Petra Stadium,[],"[""Al-Buqa'a SC""]","['albuqaa sc', 'albuqaa club', 'al buqaa']"
bHIHtuAP,Al Wehdat,JORDAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/hnLvIIRq-hWTOO0Lo.png,https://www.flashscore.com/team/al-salt/bHIHtuAP/,2026-02-26T17:57:53.667517+00:00,JO,Amman,King Abdullah II Stadium,"['Al-Wehdat SC', 'نادي الوحدات الرياضي']",['Al-Wehdat'],"['al wehdat', 'alwehdat', 'alwehdat sc', '  ', 'alwehdat sports club']"
dGsh4eOj,Al Salt,JORDAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/ID7agyUH-8WZfae8O.png,https://www.flashscore.com/team/al-wehdat/dGsh4eOj/,2026-02-26T17:57:53.667517+00:00,JO,Al-Salt,Prince Hussein Bin Abdullah II Stadium,"['Al-Salt SC', 'نادي السلط الرياضي']",['Al-Salt'],"['  ', 'alsalt sc', 'alsalt', 'al salt', 'alsalt sports club']"
U36idyL0,Al Hilal Benghazi,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/QLThR1WH-8IzCPxmc.png,https://www.flashscore.com/team/al-ahly-benghazi/U36idyL0/,2026-02-26T17:57:53.667517+00:00,LY,Benghazi,Martyrs of Benina Stadium,"['Al-Hilal SC (Benghazi)', 'نادي الهلال الليبي']","['Al-Hilal B', 'Al-Hilal SC']","['alhilal sc', 'alhilal sports club benghazi', 'alhilal sc benghazi', '  ', 'alhilal b', 'al hilal benghazi']"
pC8f0aG3,Al Ahly Benghazi,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/OIstmagT-QHFBrDj7.png,https://www.flashscore.com/team/al-hilal-benghazi/pC8f0aG3/,2026-02-26T17:57:53.667517+00:00,LY,Benghazi,Martyrs of Benina Stadium,"['Al-Ahly SC (Benghazi)', 'نادي الأهلي بنغازي']","['Al-Ahly B', 'Al-Ahly SC']","['alahly sc benghazi', '  ', 'alahly sports club benghazi', 'al ahly benghazi', 'alahly b', 'alahly sc']"
C4WZPen7,Al Taawun,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/Akrz1Ime-4CQGUUNF.png,https://www.flashscore.com/team/al-taawun/C4WZPen7/,2026-02-26T17:57:53.667517+00:00,SA,Buraidah,King Abdullah Sport City Stadium (Buraidah),"['نادي التعاون', 'Al-Taawoun FC', 'The Wolves of Buraidah']","['Al-Taawoun', 'ATC']","['atc', 'altaawoun', 'the wolves of buraidah', 'altaawoun fc', ' ', 'al taawun', 'altaawoun football club']"
O86tie4p,Darnes,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/xdEFem86-zk4aE9AK.png,https://www.flashscore.com/team/darnes/O86tie4p/,2026-02-26T17:57:53.667517+00:00,LY,Derna,Derna Stadium,"['Darnes SC', 'نادي دارنس']",['Darnes SC'],"['darnes', 'darnes sc', 'darnes sports club', ' ']"
bDKkAiK5,Al Qadisiyah,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/p661rc96-ptkKeoZ4.png,https://www.flashscore.com/team/abu-salim/bDKkAiK5/,2026-02-26T17:57:53.667517+00:00,KW,Hawalli,Mohammed Al-Hamad Stadium,"['نادي القادسية الرياضي', 'Al-Qadsia SC', 'Qadsia']","['Qadsia SC', 'QSC']","['alqadsia sc', '  ', 'qadsia sc', 'qadsia', 'alqadsia sporting club', 'qsc', 'al qadisiyah']"
vaDiTwlJ,Abu Salim,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/MmwXGZne-4YRfenCj.png,https://www.flashscore.com/team/al-qadisiyah/vaDiTwlJ/,2026-02-26T17:57:53.667517+00:00,LY,Tripoli,Martyrs of February Stadium,"['Nadi Abu Salim', 'Abu Salim SC']",['ASC'],"['abu salim', 'nadi abu salim', 'abu salim sc', 'abu salim sports club', 'asc']"
OOYijqVT,unknown,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/ShnyH3ne-UT6BVMsQ.png,https://www.flashscore.com/team/al-malaab-el-libby/OOYijqVT/,2026-02-26T17:58:31.64958+00:00,unknown,unknown,,[],[],"['unknown', 'al watan']"
2BDwY7xI,unknown,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/vyfhD07k-bDC4nYhM.png,https://www.flashscore.com/team/al-watan/2BDwY7xI/,2026-02-26T17:58:31.64958+00:00,unknown,unknown,,[],[],"['al malaab el libby', 'unknown']"
rBsII9Vm,Al-Khmes,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/MTCtMh8k-vaADpjaO.png,https://www.flashscore.com/team/al-khmes/rBsII9Vm/,2026-02-26T17:57:53.667517+00:00,Libya,Al-Khums,Al-Khums Stadium,"['Al-Khums Sports Club', 'نادي الخميس الرياضي']",['Al-Khmes SC'],"['  ', 'alkhmes sports club', 'alkhmes', 'alkhums sports club', 'alkhmes sc']"
Iw5jr76r,Asswehly,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/joTwKCCN-4CQGUUNF.png,https://www.flashscore.com/team/asswehly/Iw5jr76r/,2026-02-26T17:57:53.667517+00:00,Libya,Misrata,Misrata Stadium,['نادي السويحلي'],['Asswehly SC'],"['asswehly sc', ' ', 'asswehly', 'asswehly sports club']"
WMH49yBg,Petite Riviere,MAURITIUS_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/fuHJN97k-ruXSDOxC.png,https://www.flashscore.com/team/pamplemousses/WMH49yBg/,2026-02-26T14:32:45.873149+00:00,Mauritius,Petite Rivière Noire,Stade Germain Comarmond,['Black River FC'],['PRNFC'],"['black river fc', 'petite riviere', 'prnfc', 'petite riviere noire fc']"
